Filename,File ID,Duration in ms,Class ID,Classname,augmentation  id,Augmentation  type,source
249925-14_0_0.wav,249925,3490,0,breath,0,Orignal,https://freesound.org/
249925-15_0_0.wav,249925,3580,0,breath,0,Orignal,https://freesound.org/
249925-16_0_0.wav,249925,3430,0,breath,0,Orignal,https://freesound.org/
249925-17_0_0.wav,249925,2880,0,breath,0,Orignal,https://freesound.org/
249925-18_0_0.wav,249925,3990,0,breath,0,Orignal,https://freesound.org/
249925-19_0_0.wav,249925,3900,0,breath,0,Orignal,https://freesound.org/
249925-1_0_0.wav,249925,3730,0,breath,0,Orignal,https://freesound.org/
249925-20_0_0.wav,249925,3940,0,breath,0,Orignal,https://freesound.org/
249925-21_0_0.wav,249925,3200,0,breath,0,Orignal,https://freesound.org/
249925-3_0_0.wav,249925,3870,0,breath,0,Orignal,https://freesound.org/
249925-4_0_0.wav,249925,3790,0,breath,0,Orignal,https://freesound.org/
249925-5_0_0.wav,249925,3760,0,breath,0,Orignal,https://freesound.org/
249925-6_0_0.wav,249925,3840,0,breath,0,Orignal,https://freesound.org/
249925-7_0_0.wav,249925,4000,0,breath,0,Orignal,https://freesound.org/
249925-8_0_0.wav,249925,3990,0,breath,0,Orignal,https://freesound.org/
249925-9_0_0.wav,249925,3370,0,breath,0,Orignal,https://freesound.org/
254388_0_0.wav,254388,1025,0,breath,0,Orignal,https://freesound.org/
25456-13_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25456-15_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25456-16_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25456-17_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25456-1_0_0.wav,25456,3980,0,breath,0,Orignal,https://freesound.org/
25456-21_0_0.wav,25456,3635,0,breath,0,Orignal,https://freesound.org/
25456-4_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25456-5_0_0.wav,25456,4000,0,breath,0,Orignal,https://freesound.org/
25518-1_0_0.wav,25518,3620,0,breath,0,Orignal,https://freesound.org/
25518-2_0_0.wav,25518,3050,0,breath,0,Orignal,https://freesound.org/
25518-3_0_0.wav,25518,2785,0,breath,0,Orignal,https://freesound.org/
257919-5_0_0.wav,257919,1966,0,breath,0,Orignal,https://freesound.org/
260187-1_0_0.wav,260187,3440,0,breath,0,Orignal,https://freesound.org/
260187-4_0_0.wav,260187,3520,0,breath,0,Orignal,https://freesound.org/
260187-5_0_0.wav,260187,3680,0,breath,0,Orignal,https://freesound.org/
260187-6_0_0.wav,260187,3960,0,breath,0,Orignal,https://freesound.org/
260187-7_0_0.wav,260187,4000,0,breath,0,Orignal,https://freesound.org/
260187-8_0_0.wav,260187,1755,0,breath,0,Orignal,https://freesound.org/
261464-10_0_0.wav,261464,3980,0,breath,0,Orignal,https://freesound.org/
261464-11_0_0.wav,261464,3960,0,breath,0,Orignal,https://freesound.org/
261464-12_0_0.wav,261464,3520,0,breath,0,Orignal,https://freesound.org/
261464-13_0_0.wav,261464,3440,0,breath,0,Orignal,https://freesound.org/
261464-14_0_0.wav,261464,3980,0,breath,0,Orignal,https://freesound.org/
261464-15_0_0.wav,261464,2807,0,breath,0,Orignal,https://freesound.org/
261464-1_0_0.wav,261464,3980,0,breath,0,Orignal,https://freesound.org/
261464-3_0_0.wav,261464,3980,0,breath,0,Orignal,https://freesound.org/
261464-9_0_0.wav,261464,3960,0,breath,0,Orignal,https://freesound.org/
264042-1_0_0.wav,264042,3310,0,breath,0,Orignal,https://freesound.org/
267305-1_0_0.wav,267305,3380,0,breath,0,Orignal,https://freesound.org/
267305-2_0_0.wav,267305,3610,0,breath,0,Orignal,https://freesound.org/
267305-3_0_0.wav,267305,3570,0,breath,0,Orignal,https://freesound.org/
267512-1_0_0.wav,267512,3990,0,breath,0,Orignal,https://freesound.org/
267512-2_0_0.wav,267512,4000,0,breath,0,Orignal,https://freesound.org/
267512-3_0_0.wav,267512,4000,0,breath,0,Orignal,https://freesound.org/
267512-4_0_0.wav,267512,4000,0,breath,0,Orignal,https://freesound.org/
268869-1_0_0.wav,268869,3990,0,breath,0,Orignal,https://freesound.org/
268869-2_0_0.wav,268869,4000,0,breath,0,Orignal,https://freesound.org/
271045-2_0_0.wav,271045,2930,0,breath,0,Orignal,https://freesound.org/
271045-3_0_0.wav,271045,2940,0,breath,0,Orignal,https://freesound.org/
273979-1_0_0.wav,273979,4000,0,breath,0,Orignal,https://freesound.org/
274769-10_0_0.wav,274769,3160,0,breath,0,Orignal,https://freesound.org/
274769-11_0_0.wav,274769,4000,0,breath,0,Orignal,https://freesound.org/
274769-12_0_0.wav,274769,3940,0,breath,0,Orignal,https://freesound.org/
274769-13_0_0.wav,274769,3990,0,breath,0,Orignal,https://freesound.org/
274769-14_0_0.wav,274769,4000,0,breath,0,Orignal,https://freesound.org/
274769-15_0_0.wav,274769,3020,0,breath,0,Orignal,https://freesound.org/
274769-4_0_0.wav,274769,2610,0,breath,0,Orignal,https://freesound.org/
274769-5_0_0.wav,274769,2550,0,breath,0,Orignal,https://freesound.org/
274769-7_0_0.wav,274769,2800,0,breath,0,Orignal,https://freesound.org/
274769-9_0_0.wav,274769,2280,0,breath,0,Orignal,https://freesound.org/
30709-10_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
30709-13_0_0.wav,30709,2125,0,breath,0,Orignal,https://freesound.org/
30709-1_0_0.wav,30709,2870,0,breath,0,Orignal,https://freesound.org/
30709-2_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
30709-6_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
30709-7_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
30709-8_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
30709-9_0_0.wav,30709,4000,0,breath,0,Orignal,https://freesound.org/
317478-2_0_0.wav,317478,3072,0,breath,0,Orignal,https://freesound.org/
318081_0_0.wav,318081,3465,0,breath,0,Orignal,https://freesound.org/
318611-1_0_0.wav,318611,2360,0,breath,0,Orignal,https://freesound.org/
318611-2_0_0.wav,318611,2220,0,breath,0,Orignal,https://freesound.org/
318611-4_0_0.wav,318611,3670,0,breath,0,Orignal,https://freesound.org/
318611-5_0_0.wav,318611,1226,0,breath,0,Orignal,https://freesound.org/
324403-1_0_0.wav,324403,3980,0,breath,0,Orignal,https://freesound.org/
325702-10_0_0.wav,325702,3800,0,breath,0,Orignal,https://freesound.org/
325702-12_0_0.wav,325702,3540,0,breath,0,Orignal,https://freesound.org/
325702-14_0_0.wav,325702,4000,0,breath,0,Orignal,https://freesound.org/
325702-15_0_0.wav,325702,4000,0,breath,0,Orignal,https://freesound.org/
325702-16_0_0.wav,325702,3990,0,breath,0,Orignal,https://freesound.org/
325702-17_0_0.wav,325702,4000,0,breath,0,Orignal,https://freesound.org/
325702-18_0_0.wav,325702,4000,0,breath,0,Orignal,https://freesound.org/
325702-19_0_0.wav,325702,4000,0,breath,0,Orignal,https://freesound.org/
325702-1_0_0.wav,325702,2430,0,breath,0,Orignal,https://freesound.org/
325702-21_0_0.wav,325702,3810,0,breath,0,Orignal,https://freesound.org/
325702-22_0_0.wav,325702,3020,0,breath,0,Orignal,https://freesound.org/
325702-23_0_0.wav,325702,3760,0,breath,0,Orignal,https://freesound.org/
325702-2_0_0.wav,325702,3630,0,breath,0,Orignal,https://freesound.org/
325702-3_0_0.wav,325702,3550,0,breath,0,Orignal,https://freesound.org/
325702-5_0_0.wav,325702,3980,0,breath,0,Orignal,https://freesound.org/
325702-6_0_0.wav,325702,2770,0,breath,0,Orignal,https://freesound.org/
325702-7_0_0.wav,325702,2920,0,breath,0,Orignal,https://freesound.org/
325702-8_0_0.wav,325702,2320,0,breath,0,Orignal,https://freesound.org/
325702-9_0_0.wav,325702,3040,0,breath,0,Orignal,https://freesound.org/
325880-1_0_0.wav,325880,4000,0,breath,0,Orignal,https://freesound.org/
325880-2_0_0.wav,325880,3980,0,breath,0,Orignal,https://freesound.org/
325880-3_0_0.wav,325880,3960,0,breath,0,Orignal,https://freesound.org/
325888-3_0_0.wav,325888,1235,0,breath,0,Orignal,https://freesound.org/
325889-1_0_0.wav,325889,1200,0,breath,0,Orignal,https://freesound.org/
325889-2_0_0.wav,325889,1110,0,breath,0,Orignal,https://freesound.org/
326336-1_0_0.wav,326336,3400,0,breath,0,Orignal,https://freesound.org/
326336-2_0_0.wav,326336,3990,0,breath,0,Orignal,https://freesound.org/
326336-3_0_0.wav,326336,3800,0,breath,0,Orignal,https://freesound.org/
326678-1_0_0.wav,326678,3850,0,breath,0,Orignal,https://freesound.org/
326941-1_0_0.wav,326941,3980,0,breath,0,Orignal,https://freesound.org/
326941-2_0_0.wav,326941,3990,0,breath,0,Orignal,https://freesound.org/
327399-1_0_0.wav,327399,2560,0,breath,0,Orignal,https://freesound.org/
327535-1_0_0.wav,327535,3160,0,breath,0,Orignal,https://freesound.org/
327535-2_0_0.wav,327535,3240,0,breath,0,Orignal,https://freesound.org/
327535-3_0_0.wav,327535,1240,0,breath,0,Orignal,https://freesound.org/
327535-6_0_0.wav,327535,3090,0,breath,0,Orignal,https://freesound.org/
336508-2_0_0.wav,336508,3720,0,breath,0,Orignal,https://freesound.org/
339182-1_0_0.wav,339182,2600,0,breath,0,Orignal,https://freesound.org/
340987-11_0_0.wav,340987,3080,0,breath,0,Orignal,https://freesound.org/
340987-13_0_0.wav,340987,3080,0,breath,0,Orignal,https://freesound.org/
340987-17_0_0.wav,340987,3310,0,breath,0,Orignal,https://freesound.org/
340987-19_0_0.wav,340987,3730,0,breath,0,Orignal,https://freesound.org/
340987-22_0_0.wav,340987,1530,0,breath,0,Orignal,https://freesound.org/
340987-23_0_0.wav,340987,3060,0,breath,0,Orignal,https://freesound.org/
340987-25_0_0.wav,340987,3740,0,breath,0,Orignal,https://freesound.org/
340987-29_0_0.wav,340987,2720,0,breath,0,Orignal,https://freesound.org/
340987-2_0_0.wav,340987,2180,0,breath,0,Orignal,https://freesound.org/
340995-10_0_0.wav,340995,3680,0,breath,0,Orignal,https://freesound.org/
340995-11_0_0.wav,340995,1480,0,breath,0,Orignal,https://freesound.org/
340995-1_0_0.wav,340995,3550,0,breath,0,Orignal,https://freesound.org/
340995-2_0_0.wav,340995,3920,0,breath,0,Orignal,https://freesound.org/
340995-3_0_0.wav,340995,1440,0,breath,0,Orignal,https://freesound.org/
340995-4_0_0.wav,340995,3580,0,breath,0,Orignal,https://freesound.org/
340995-6_0_0.wav,340995,2770,0,breath,0,Orignal,https://freesound.org/
340995-7_0_0.wav,340995,3660,0,breath,0,Orignal,https://freesound.org/
340995-8_0_0.wav,340995,3630,0,breath,0,Orignal,https://freesound.org/
340995-9_0_0.wav,340995,3070,0,breath,0,Orignal,https://freesound.org/
341751-1_0_0.wav,341751,2350,0,breath,0,Orignal,https://freesound.org/
341751-2_0_0.wav,341751,3580,0,breath,0,Orignal,https://freesound.org/
34340-2_0_0.wav,34340,3490,0,breath,0,Orignal,https://freesound.org/
34340-3_0_0.wav,34340,3570,0,breath,0,Orignal,https://freesound.org/
34340-5_0_0.wav,34340,3630,0,breath,0,Orignal,https://freesound.org/
34340-7_0_0.wav,34340,3480,0,breath,0,Orignal,https://freesound.org/
346932-10_0_0.wav,346932,3800,0,breath,0,Orignal,https://freesound.org/
346932-11_0_0.wav,346932,3440,0,breath,0,Orignal,https://freesound.org/
346932-1_0_0.wav,346932,3610,0,breath,0,Orignal,https://freesound.org/
346932-2_0_0.wav,346932,3940,0,breath,0,Orignal,https://freesound.org/
346932-6_0_0.wav,346932,3310,0,breath,0,Orignal,https://freesound.org/
346932-7_0_0.wav,346932,4000,0,breath,0,Orignal,https://freesound.org/
346932-8_0_0.wav,346932,3500,0,breath,0,Orignal,https://freesound.org/
346932-9_0_0.wav,346932,3580,0,breath,0,Orignal,https://freesound.org/
350313-6_0_0.wav,350313,3960,0,breath,0,Orignal,https://freesound.org/
350313-7_0_0.wav,350313,4000,0,breath,0,Orignal,https://freesound.org/
352353-10_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-11_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-12_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-13_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-14_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-15_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-16_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-17_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-18_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-19_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-1_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-20_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-23_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-24_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-25_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-26_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-27_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-28_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-29_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-2_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-30_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-31_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-32_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-35_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-36_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-37_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-38_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-39_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-3_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-40_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-41_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-42_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-43_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-44_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-45_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-46_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-47_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-48_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-49_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-4_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-50_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-51_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-52_0_0.wav,352353,3448,0,breath,0,Orignal,https://freesound.org/
352353-5_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-6_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-7_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-8_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352353-9_0_0.wav,352353,4000,0,breath,0,Orignal,https://freesound.org/
352964-1_0_0.wav,352964,3250,0,breath,0,Orignal,https://freesound.org/
352964-4_0_0.wav,352964,1980,0,breath,0,Orignal,https://freesound.org/
353278-1_0_0.wav,353278,3490,0,breath,0,Orignal,https://freesound.org/
360423-1_0_0.wav,360423,2770,0,breath,0,Orignal,https://freesound.org/
361148-2_0_0.wav,361148,3830,0,breath,0,Orignal,https://freesound.org/
362875-3_0_0.wav,362875,3750,0,breath,0,Orignal,https://freesound.org/
363649-1_0_0.wav,363649,3630,0,breath,0,Orignal,https://freesound.org/
364085-1_0_0.wav,364085,3290,0,breath,0,Orignal,https://freesound.org/
364085-2_0_0.wav,364085,3750,0,breath,0,Orignal,https://freesound.org/
364085-3_0_0.wav,364085,2719,0,breath,0,Orignal,https://freesound.org/
364086-1_0_0.wav,364086,2080,0,breath,0,Orignal,https://freesound.org/
364086-2_0_0.wav,364086,2890,0,breath,0,Orignal,https://freesound.org/
364092-1_0_0.wav,364092,2870,0,breath,0,Orignal,https://freesound.org/
364237-1_0_0.wav,364237,1990,0,breath,0,Orignal,https://freesound.org/
366009-12_0_0.wav,366009,2220,0,breath,0,Orignal,https://freesound.org/
366009-2_0_0.wav,366009,1070,0,breath,0,Orignal,https://freesound.org/
366009-5_0_0.wav,366009,3770,0,breath,0,Orignal,https://freesound.org/
366988-1_0_0.wav,366988,3690,0,breath,0,Orignal,https://freesound.org/
366988-2_0_0.wav,366988,3170,0,breath,0,Orignal,https://freesound.org/
366988-4_0_0.wav,366988,3460,0,breath,0,Orignal,https://freesound.org/
367036-1_0_0.wav,367036,2850,0,breath,0,Orignal,https://freesound.org/
367036-2_0_0.wav,367036,3577,0,breath,0,Orignal,https://freesound.org/
367047-1_0_0.wav,367047,3620,0,breath,0,Orignal,https://freesound.org/
367047-2_0_0.wav,367047,3850,0,breath,0,Orignal,https://freesound.org/
369294-2_0_0.wav,369294,3790,0,breath,0,Orignal,https://freesound.org/
369294-3_0_0.wav,369294,3190,0,breath,0,Orignal,https://freesound.org/
369294-4_0_0.wav,369294,3800,0,breath,0,Orignal,https://freesound.org/
369294-5_0_0.wav,369294,3210,0,breath,0,Orignal,https://freesound.org/
371173-10_0_0.wav,371173,3950,0,breath,0,Orignal,https://freesound.org/
371173-12_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-13_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-14_0_0.wav,371173,3850,0,breath,0,Orignal,https://freesound.org/
371173-15_0_0.wav,371173,3880,0,breath,0,Orignal,https://freesound.org/
371173-19_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-20_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-21_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-22_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-23_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-24_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-26_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-29_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-30_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-33_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-34_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-36_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-37_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-38_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-3_0_0.wav,371173,3990,0,breath,0,Orignal,https://freesound.org/
371173-41_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-43_0_0.wav,371173,3990,0,breath,0,Orignal,https://freesound.org/
371173-46_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-47_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-48_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-49_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-53_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-54_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-55_0_0.wav,371173,3990,0,breath,0,Orignal,https://freesound.org/
371173-56_0_0.wav,371173,3930,0,breath,0,Orignal,https://freesound.org/
371173-57_0_0.wav,371173,3990,0,breath,0,Orignal,https://freesound.org/
371173-6_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-7_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-8_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
371173-9_0_0.wav,371173,4000,0,breath,0,Orignal,https://freesound.org/
372222-13_0_0.wav,372222,2900,0,breath,0,Orignal,https://freesound.org/
372222-14_0_0.wav,372222,2900,0,breath,0,Orignal,https://freesound.org/
372222-15_0_0.wav,372222,3330,0,breath,0,Orignal,https://freesound.org/
372222-1_0_0.wav,372222,3190,0,breath,0,Orignal,https://freesound.org/
372222-2_0_0.wav,372222,3260,0,breath,0,Orignal,https://freesound.org/
372222-3_0_0.wav,372222,3350,0,breath,0,Orignal,https://freesound.org/
372222-4_0_0.wav,372222,3600,0,breath,0,Orignal,https://freesound.org/
372222-5_0_0.wav,372222,3610,0,breath,0,Orignal,https://freesound.org/
372222-6_0_0.wav,372222,3560,0,breath,0,Orignal,https://freesound.org/
372222-8_0_0.wav,372222,2180,0,breath,0,Orignal,https://freesound.org/
372222-9_0_0.wav,372222,3580,0,breath,0,Orignal,https://freesound.org/
372241-10_0_0.wav,372241,3980,0,breath,0,Orignal,https://freesound.org/
372241-11_0_0.wav,372241,4000,0,breath,0,Orignal,https://freesound.org/
372241-12_0_0.wav,372241,4000,0,breath,0,Orignal,https://freesound.org/
